job_title,experience,location,vacancy_id,source_site,link,min_salary,max_salary,currency,employer,employer_page
Финансовый аналитик по Wildberries (удаленно),Опыт от 1 года до 3 лет,Москва,83730780,https://hh.ru,https://hh.ru/vacancy/83730780?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,30000.0,60000.0,RUB,Гук Диана Игоревна,https://hh.ru/employer/6107173?hhtmFrom=vacancy_search_list
Аналитик / Специалист ценообразования,Опыт от 1 года до 3 лет,"Москва, Улица Академика Янгеля",83112949,https://hh.ru,https://hh.ru/vacancy/83112949?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,80000.0,120000.0,RUB,ЕТС груп,https://hh.ru/employer/1306135?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,Москва,83648410,https://hh.ru,https://hh.ru/vacancy/83648410?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,20000.0,,RUB,ИП Алмазбеков Маратбек Алмазбекович,https://hh.ru/employer/9839637?hhtmFrom=vacancy_search_list
Аналитик маркетплейсов,Опыт от 1 года до 3 лет,Москва,78737326,https://hh.ru,https://hh.ru/vacancy/78737326?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ADAPTER,https://hh.ru/employer/1141648?hhtmFrom=vacancy_search_list
Аналитик базы данных,Опыт от 1 года до 3 лет,"Москва, Киевская и еще 3 ",83738470,https://hh.ru,https://hh.ru/vacancy/83738470?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Daylight,https://hh.ru/employer/4594?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,Москва,83243892,https://hh.ru,https://hh.ru/vacancy/83243892?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО ЕКОМ КОМПАНИ,https://hh.ru/employer/9307928?hhtmFrom=vacancy_search_list
Аналитик (аналитика продаж),Опыт от 1 года до 3 лет,"Москва, Нахимовский проспект",84487673,https://hh.ru,https://hh.ru/vacancy/84487673?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,80000.0,RUB,"Мираторг, Агропромышленный холдинг",https://hh.ru/employer/17275?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 1 года до 3 лет,Москва,80042138,https://hh.ru,https://hh.ru/vacancy/80042138?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,130000.0,RUB,ANCOR,https://hh.ru/employer/1947314?dpt=1947314-1947314-ancor&hhtmFrom=vacancy_search_list
Аналитик 1 С,Опыт от 1 года до 3 лет,Москва,83706491,https://hh.ru,https://hh.ru/vacancy/83706491?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Джема,https://hh.ru/employer/1083837?hhtmFrom=vacancy_search_list
СRM менеджер/Аналитик,Опыт от 1 года до 3 лет,Москва,83179878,https://hh.ru,https://hh.ru/vacancy/83179878?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,60000.0,80000.0,RUB,ООО Шефтех,https://hh.ru/employer/5457090?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 1 года до 3 лет,Москва,84383082,https://hh.ru,https://hh.ru/vacancy/84383082?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Хантермоб,https://hh.ru/employer/6079433?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 3 до 6 лет,Москва,84409171,https://hh.ru,https://hh.ru/vacancy/84409171?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,160000.0,,RUB,ООО Аптрейд,https://hh.ru/employer/10122709?hhtmFrom=vacancy_search_list
Ассистент бизнес-аналитика,Без опыта,"Москва, Белорусская",83328432,https://hh.ru,https://hh.ru/vacancy/83328432?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,75000.0,RUB,ООО МОСКЛИНИНГ,https://hh.ru/employer/1612763?hhtmFrom=vacancy_search_list
Товарный аналитик,Опыт от 3 до 6 лет,"Москва, Кропоткинская и еще 1 ",83565249,https://hh.ru,https://hh.ru/vacancy/83565249?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,70000.0,90000.0,RUB,Майлс,https://hh.ru/employer/1329066?hhtmFrom=vacancy_search_list
Бизнес аналитик/ Системный аналитик full stack,Опыт от 1 года до 3 лет,Москва,83581106,https://hh.ru,https://hh.ru/vacancy/83581106?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,230000.0,280000.0,RUB,IT-Spirit,https://hh.ru/employer/4898287?hhtmFrom=vacancy_search_list
Системный Аналитик,Опыт от 3 до 6 лет,Москва,82981166,https://hh.ru,https://hh.ru/vacancy/82981166?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,250000.0,RUB,Тесуджи,https://hh.ru/employer/138511?hhtmFrom=vacancy_search_list
Аналитик ценообразования,Опыт от 3 до 6 лет,Москва,84111491,https://hh.ru,https://hh.ru/vacancy/84111491?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Чижик,https://hh.ru/employer/5879729?hhtmFrom=vacancy_search_list
Аналитик-маркетолог / Маркетинговый аналитик,Опыт от 1 года до 3 лет,"Москва, Фили и еще 2 ",83325635,https://hh.ru,https://hh.ru/vacancy/83325635?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Миловидов,https://hh.ru/employer/4492271?hhtmFrom=vacancy_search_list
Аналитик активностей торгового маркетинга,Опыт от 1 года до 3 лет,"Москва, Крылатское",79572265,https://hh.ru,https://hh.ru/vacancy/79572265?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,112000.0,,RUB,BAT Russia Marketing,https://hh.ru/employer/6799?dpt=6799-6799-marketin&hhtmFrom=vacancy_search_list
Младший аналитик,Без опыта,"Москва, Бульвар Адмирала Ушакова и еще 1 ",84411699,https://hh.ru,https://hh.ru/vacancy/84411699?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,40000.0,40000.0,RUB,ПЭК / Офис,https://hh.ru/employer/3838?dpt=3838-3838-21488&hhtmFrom=vacancy_search_list
Младший финансовый аналитик,Опыт от 1 года до 3 лет,"Москва, Киевская",81639559,https://hh.ru,https://hh.ru/vacancy/81639559?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,"РЕСО-Гарантия, САО",https://hh.ru/employer/2242?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,"Москва, Автозаводская",83183706,https://hh.ru,https://hh.ru/vacancy/83183706?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО АТРАПАК,https://hh.ru/employer/3202060?hhtmFrom=vacancy_search_list
Аналитик по работе с маркетплейсами,Опыт от 1 года до 3 лет,Москва,83618485,https://hh.ru,https://hh.ru/vacancy/83618485?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,120000.0,,RUB,ООО КВАНТУМ+,https://hh.ru/employer/4451313?hhtmFrom=vacancy_search_list
Системный аналитик/Бизнес аналитик,Опыт от 1 года до 3 лет,Москва,83814472,https://hh.ru,https://hh.ru/vacancy/83814472?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,200000.0,RUB,TZ Communications,https://hh.ru/employer/2868?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 1 года до 3 лет,"Москва, Кутузовская",84070999,https://hh.ru,https://hh.ru/vacancy/84070999?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Домклик,https://hh.ru/employer/2136954?hhtmFrom=vacancy_search_list
"Аналитик (Интерн) в практику ""Социология бизнеса""",Опыт от 1 года до 3 лет,"Москва, Дмитровская",83527116,https://hh.ru,https://hh.ru/vacancy/83527116?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ЭКОПСИ Консалтинг,https://hh.ru/employer/779?hhtmFrom=vacancy_search_list
Аналитик маркетплейсов (e-commerce),Опыт от 1 года до 3 лет,"Москва, Первомайская",81869663,https://hh.ru,https://hh.ru/vacancy/81869663?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,LIMONI,https://hh.ru/employer/30307?hhtmFrom=vacancy_search_list
Системный / бизнес аналитик,Опыт от 3 до 6 лет,Москва,84376485,https://hh.ru,https://hh.ru/vacancy/84376485?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,200000.0,,RUB,Ассоциация IPChain,https://hh.ru/employer/3151408?hhtmFrom=vacancy_search_list
Стажер бизнес-аналитик,Без опыта,"Москва, Аэропорт и еще 1 ",75528500,https://hh.ru,https://hh.ru/vacancy/75528500?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Комита Цифровые Технологии,https://hh.ru/employer/2638551?hhtmFrom=vacancy_search_list
Аналитик данных / Data analyst (сервис доставки),Опыт от 1 года до 3 лет,Москва,84501868,https://hh.ru,https://hh.ru/vacancy/84501868?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,200000.0,RUB,ИП Мамаева Ирина Анатольевна,https://hh.ru/employer/6116362?hhtmFrom=vacancy_search_list
Коммерческий аналитик,Опыт от 3 до 6 лет,Москва,83761049,https://hh.ru,https://hh.ru/vacancy/83761049?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,COREX,https://hh.ru/employer/1110011?hhtmFrom=vacancy_search_list
Аналитик отдела маркетинга (в офисе),Опыт от 3 до 6 лет,Москва,83751949,https://hh.ru,https://hh.ru/vacancy/83751949?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,160000.0,,RUB,ООО ЛАВИВИОН,https://hh.ru/employer/2899969?hhtmFrom=vacancy_search_list
Аналитик бизнес-процессов,Опыт от 1 года до 3 лет,"Москва, Бауманская и еще 2 ",83592439,https://hh.ru,https://hh.ru/vacancy/83592439?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,150000.0,200000.0,RUB,ООО ЗИТРЕК РУС,https://hh.ru/employer/4187188?hhtmFrom=vacancy_search_list
Аналитик / Специалист Excel,Опыт от 3 до 6 лет,Москва,83771792,https://hh.ru,https://hh.ru/vacancy/83771792?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Арктический Научный Центр,https://hh.ru/employer/3812982?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 1 года до 3 лет,Москва,84369869,https://hh.ru,https://hh.ru/vacancy/84369869?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Getter.pro,https://hh.ru/employer/9134137?hhtmFrom=vacancy_search_list
Аналитик данных в отделе продаж (Беляево),Опыт от 3 до 6 лет,"Москва, Беляево",83501264,https://hh.ru,https://hh.ru/vacancy/83501264?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,100000.0,,RUB,ООО ДиДиИкс,https://hh.ru/employer/3305831?hhtmFrom=vacancy_search_list
Системный аналитик,Опыт от 1 года до 3 лет,Москва,83375098,https://hh.ru,https://hh.ru/vacancy/83375098?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,120000.0,160000.0,RUB,ООО Легалтэк,https://hh.ru/employer/5385759?hhtmFrom=vacancy_search_list
Системный аналитик,Опыт от 3 до 6 лет,Москва,83469600,https://hh.ru,https://hh.ru/vacancy/83469600?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,200000.0,240000.0,RUB,CORE,https://hh.ru/employer/1664868?hhtmFrom=vacancy_search_list
Аналитик (финансы и продукт),Опыт от 1 года до 3 лет,"Москва, Белорусская и еще 1 ",83760637,https://hh.ru,https://hh.ru/vacancy/83760637?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,150000.0,180000.0,RUB,Mindbox,https://hh.ru/employer/205152?hhtmFrom=vacancy_search_list
Продуктовый аналитик,Опыт от 1 года до 3 лет,"Москва, Сухаревская",83053957,https://hh.ru,https://hh.ru/vacancy/83053957?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО ФЛАУВАУ,https://hh.ru/employer/5063336?hhtmFrom=vacancy_search_list
Аналитик КЦ (CPA рынок),Опыт от 1 года до 3 лет,Москва,84255014,https://hh.ru,https://hh.ru/vacancy/84255014?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,70000.0,,RUB,Ip-call,https://hh.ru/employer/9202604?hhtmFrom=vacancy_search_list
Бизнес-аналитик,Опыт от 3 до 6 лет,Москва,84383675,https://hh.ru,https://hh.ru/vacancy/84383675?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Honey Bunny,https://hh.ru/employer/2616034?hhtmFrom=vacancy_search_list
Аналитик маркетплейсов,Опыт от 1 года до 3 лет,Москва,84426917,https://hh.ru,https://hh.ru/vacancy/84426917?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Группа компаний Ферон,https://hh.ru/employer/1185332?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 3 до 6 лет,Москва,83245175,https://hh.ru,https://hh.ru/vacancy/83245175?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Миксвел,https://hh.ru/employer/9758308?hhtmFrom=vacancy_search_list
Аналитик/специалист по анализу информации (фармдистрибьютор),Опыт от 1 года до 3 лет,"Москва, Нагатинская",83641877,https://hh.ru,https://hh.ru/vacancy/83641877?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,80000.0,RUB,ООО Барион,https://hh.ru/employer/9450623?hhtmFrom=vacancy_search_list
Аналитик ниш на маркетплейсах / специалист по продукту,Без опыта,Москва,84504638,https://hh.ru,https://hh.ru/vacancy/84504638?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,55000.0,55000.0,RUB,Mirax,https://hh.ru/employer/10142049?hhtmFrom=vacancy_search_list
Аналитик бизнес-процессов,Опыт от 1 года до 3 лет,Москва,84291231,https://hh.ru,https://hh.ru/vacancy/84291231?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,150000.0,,RUB,Деснол Софт,https://hh.ru/employer/9974?hhtmFrom=vacancy_search_list
Экономист-аналитик,Опыт от 1 года до 3 лет,Москва,84412972,https://hh.ru,https://hh.ru/vacancy/84412972?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,70000.0,70000.0,RUB,СИНЕРГИЯ,https://hh.ru/employer/127256?hhtmFrom=vacancy_search_list
Бизнес \ Системный аналитик,Опыт от 3 до 6 лет,Москва,83961728,https://hh.ru,https://hh.ru/vacancy/83961728?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,160000.0,220000.0,RUB,Decart IT-production,https://hh.ru/employer/1918903?hhtmFrom=vacancy_search_list
"Менеджер аналитик товарного ассортимента маркетплейсов WILDBERRIES, OZON (удалённо)",Опыт от 1 года до 3 лет,Москва,83824795,https://hh.ru,https://hh.ru/vacancy/83824795?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ИП Скрипник Евгений Олегович,https://hh.ru/employer/4700111?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 1 года до 3 лет,"Москва, Волгоградский проспект",84427933,https://hh.ru,https://hh.ru/vacancy/84427933?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Перекрёсток,https://hh.ru/employer/1942336?hhtmFrom=vacancy_search_list
Экономист-аналитик,Опыт более 6 лет,"Москва, Калужская",84024272,https://hh.ru,https://hh.ru/vacancy/84024272?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,130000.0,,RUB,ООО Мелитэк,https://hh.ru/employer/7969?hhtmFrom=vacancy_search_list
Системный аналитик,Опыт от 3 до 6 лет,"Москва, Фрунзенская",84327487,https://hh.ru,https://hh.ru/vacancy/84327487?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,300000.0,RUB,ООО Лаборатория ВС,https://hh.ru/employer/1161108?hhtmFrom=vacancy_search_list
Эксперт-аналитик,Опыт от 3 до 6 лет,Москва,81723214,https://hh.ru,https://hh.ru/vacancy/81723214?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,ООО Пункт Е,https://hh.ru/employer/5753085?hhtmFrom=vacancy_search_list
Маркетолог-аналитик,Опыт от 3 до 6 лет,Москва,84263414,https://hh.ru,https://hh.ru/vacancy/84263414?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,120000.0,,RUB,RDI Group,https://hh.ru/employer/21067?hhtmFrom=vacancy_search_list
Консультант (бизнес-аналитик) Битрикс24,Опыт от 1 года до 3 лет,Москва,83707151,https://hh.ru,https://hh.ru/vacancy/83707151?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,45000.0,75000.0,RUB,ООО БИТ ЛС,https://hh.ru/employer/9231096?hhtmFrom=vacancy_search_list
Аналитик,Опыт от 1 года до 3 лет,"Москва, Площадь Ильича и еще 1 ",77072727,https://hh.ru,https://hh.ru/vacancy/77072727?from=vacancy_search_list&query=%D0%90%D0%BD%D0%B0%D0%BB%D0%B8%D1%82%D0%B8%D0%BA,,,,Cotton Club (Коттон Клаб),https://hh.ru/employer/5100?hhtmFrom=vacancy_search_list
